event_date,event_label,n_before,n_after,mean_sent_before,mean_sent_after,delta,pct_negative_before,pct_negative_after
2023-03-31,UK food inflation peaks (19.1%),353,491,0.5212464589235127,0.6537678207739308,0.13252136185041807,22.6628895184136,16.293279022403258
2023-04-11,Sainsbury's launches Nectar Prices,331,635,0.4954682779456193,0.752755905511811,0.2572876275661917,23.867069486404834,11.653543307086615
2023-08-24,Aldi Price Match expansion (400+),529,599,0.667296786389414,0.6444073455759599,-0.02288944081345412,15.122873345935728,16.69449081803005
2024-03-16,Sainsbury's IT outage,873,941,0.6746849942726232,0.6726886291179596,-0.001996365154663615,15.693012600229094,16.046758767268862
2024-05-31,Food inflation normalises (1.7%),1175,2882,0.7046808510638298,0.7904233171408744,0.08574246607704461,14.042553191489363,9.22970159611381
2024-09-21,"Nectar Prices hits 5,000 products",2362,2045,0.8323454699407282,0.7975550122249389,-0.03479045771578937,7.281964436917867,8.85085574572127
2024-11-05,Aldi Price Match in Local stores,1638,1874,0.7802197802197802,0.7812166488794023,0.0009968686596221188,9.768009768009769,10.138740661686233
